UID,category,editModifyDate,startDate,endDate,hitRate,time,locationName,onSale,latitude,longitude,endTime,YearType,Period
6195c717aaa30a40f1201462,6,,2021-12-18 00:00:00,2022-04-05 00:00:00,355,2021/12/18 10:00:00,中正紀念堂 1展廳,Y,,,2022/04/05 18:00:00,Past,108
6195fab0aaa3b6d57faffdf4,7,,2021-12-18 00:00:00,2021-12-18 00:00:00,8,2021/12/18 14:30:00,典藏藝術✕文心藝所｜選書、聊書、話建築｜生活就是建築，建築源於生活,N,,,2021/12/18 16:00:00,Past,0
61963398d083a37aa0dcb144,17,,2021-12-19 00:00:00,2021-12-20 00:00:00,1,2021/12/19 20:00:00,,Y,,,2021/12/20 21:00:00,Past,1
619633aad083a37aa0dcb145,15,,2022-01-01 00:00:00,2022-01-01 00:00:00,1,2022/01/01 17:00:00,樂悠悠之口 光復南店,Y,25.0435709,121.5573818,2022/01/01 23:59:00,Future,0
619633b1d083a37aa0dcb147,15,,2021-12-24 00:00:00,2021-12-24 00:00:00,0,2021/12/24 20:00:00,卡米地喜劇基地,Y,25.0475056,121.54314099999999,,Past,0
619633b2d083a37aa0dcb148,15,,2021-12-25 00:00:00,2021-12-25 00:00:00,0,2021/12/25 20:00:00,卡米地喜劇基地,Y,25.0475056,121.54314099999999,,Past,0
619633b9d083a37aa0dcb14a,15,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 00:00:00,戀愛大學,N,,,2021/12/31 23:50:00,Past,30
6196411ed083a37aa0dcb14d,15,,2021-11-23 00:00:00,2021-12-11 00:00:00,5,2021/11/23 09:00:00,,N,,,2021/12/11 09:00:00,Past,18
61964194d083a37aa0dcb150,15,2021/11/19 16:54:47,2021-12-12 00:00:00,2022-02-20 00:00:00,9,2021/12/12 14:00:00,2F 多媒體講堂(2F Multimedia Room,N,24.139665700000002,120.665874,2021/12/12 14:00:00,Past,70
61964196d083a37aa0dcb152,6,,2021-12-08 00:00:00,2021-12-19 00:00:00,4,2021/12/08 09:00:00,演藝廳(藝坊A區),N,24.811366600000003,120.9681744,2021/12/19 09:00:00,Past,11
619686fed083a37aa0dcb159,2,,2022-01-16 00:00:00,2022-01-16 00:00:00,0,2022/01/16 14:30:00,國立臺灣藝術教育館南海劇場,Y,25.031741,121.511894,2022/01/16 16:30:00,Future,0
6196a453d083a37aa0dcb163,19,,2021-11-01 00:00:00,2021-12-31 00:00:00,0,2021/11/01 19:00:00,大園區（桃園市）=,N,,,2021/12/31 22:00:00,Past,60
6196a453d083a37aa0dcb164,19,,2021-11-01 00:00:00,2021-12-31 00:00:00,0,2021/11/01 10:00:00,大園區（桃園市）=,N,,,2021/12/31 12:00:00,Past,60
6196a454d083a37aa0dcb165,19,,2021-11-01 00:00:00,2021-12-31 00:00:00,0,2021/11/01 18:00:00,大園區（桃園市）=,N,,,2021/12/31 22:00:00,Past,60
6196a4d2d083a37aa0dcb186,6,,2021-11-17 00:00:00,2021-12-31 00:00:00,2,2021/11/17 10:00:00,北港工藝坊,N,,,2021/12/31 16:00:00,Past,44
6196a4d2d083a37aa0dcb187,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,新北市立圖書館中和大同圖書閱覽室,N,,,2021/12/31 21:00:00,Past,30
6196a4d4d083a37aa0dcb188,6,,2021-12-06 00:00:00,2021-12-12 00:00:00,1,2021/12/06 08:30:00,新北市立圖書館中和大同圖書閱覽室,N,,,2021/12/12 17:00:00,Past,6
6196a4d4d083a37aa0dcb189,6,,2021-12-13 00:00:00,2021-12-19 00:00:00,1,2021/12/13 08:30:00,新北市立圖書館中和大同圖書閱覽室,N,,,2021/12/19 17:00:00,Past,6
6196a4d5d083a37aa0dcb18a,6,,2021-12-20 00:00:00,2021-12-31 00:00:00,0,2021/12/20 08:30:00,新北市立圖書館中和大同圖書閱覽室,N,,,2021/12/31 21:00:00,Past,11
6196a4dbd083a37aa0dcb18d,6,,2021-12-20 00:00:00,2021-12-31 00:00:00,0,2021/12/20 08:30:00,新北市立圖書館永和保生分館,N,,,2021/12/31 21:00:00,Past,11
6196a4dbd083a37aa0dcb18e,6,,2021-12-13 00:00:00,2021-12-19 00:00:00,1,2021/12/13 08:30:00,新北市立圖書館永和保生分館,N,,,2021/12/19 17:00:00,Past,6
6196a4dbd083a37aa0dcb18f,6,,2021-12-06 00:00:00,2021-12-12 00:00:00,1,2021/12/06 08:30:00,新北市立圖書館永和保生分館,N,,,2021/12/12 17:00:00,Past,6
6196a4dbd083a37aa0dcb190,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,新北市立圖書館永和保生分館,N,,,2021/12/31 21:00:00,Past,30
6196a4dcd083a37aa0dcb193,6,,2021-11-15 00:00:00,2021-12-31 00:00:00,14,2021/11/15 08:00:00,霧峰區（臺中市）=,N,,,2021/12/31 17:00:00,Past,46
6196a4dfd083a37aa0dcb196,6,,2021-12-01 00:00:00,2021-12-15 00:00:00,8,2021/12/01 08:30:00,新北市立圖書館板橋忠孝分館,N,,,2021/12/15 21:00:00,Past,14
6196a4dfd083a37aa0dcb197,6,,2021-12-16 00:00:00,2021-12-31 00:00:00,0,2021/12/16 08:30:00,新北市立圖書館板橋忠孝分館,N,,,2021/12/31 21:00:00,Past,15
6196a4dfd083a37aa0dcb198,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,新北市立圖書館板橋忠孝分館,N,,,2021/12/31 21:00:00,Past,30
6196a4e1d083a37aa0dcb19a,6,,2021-11-18 00:00:00,2021-12-30 00:00:00,3,2021/11/18 08:00:00,臺中市政府地方稅務局,N,,,2021/12/30 17:00:00,Past,42
6196a4e2d083a37aa0dcb19b,6,,2021-11-02 00:00:00,2021-12-31 00:00:00,0,2021/11/02 08:30:00,臺中市立圖書館神岡分館,N,,,2021/12/31 22:00:00,Past,59
6196a4e6d083a37aa0dcb19d,6,,2022-01-01 00:00:00,2022-03-31 00:00:00,2,2022/01/01 06:00:00,屏東縣內埔鄉昌黎祠,N,22.615243399999997,120.56636999999999,2022/03/31 23:59:00,Future,89
6196a4e6d083a37aa0dcb1a2,6,,2021-06-17 00:00:00,2021-12-31 00:00:00,0,2021/06/17 06:00:00,萬金聖母聖殿,N,22.5951108,120.61059009999998,2021/12/31 23:59:00,Past,197
6196a4ead083a37aa0dcb1b8,2,,2021-12-24 00:00:00,2021-12-24 00:00:00,0,2021/12/24 18:30:00,臺中市大墩文化中心,N,,,2021/12/24 20:30:00,Past,0
6196a4ead083a37aa0dcb1b9,1,,2021-12-07 00:00:00,2021-12-07 00:00:00,2,2021/12/07 10:00:00,安樂區（基隆市）=,Y,,,2021/12/07 12:00:00,Past,0
6196a4ebd083a37aa0dcb1be,19,,2021-11-10 00:00:00,2021-12-11 00:00:00,2,2021/11/10 10:00:00,中山區（基隆市）=,N,,,2021/12/11 12:00:00,Past,31
6196a4ebd083a37aa0dcb1c3,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,8,2021/12/01 10:00:00,西區（臺中市）=,N,,,2021/12/31 19:00:00,Past,30
6196a4ebd083a37aa0dcb1c4,6,,2021-11-06 00:00:00,2021-12-31 00:00:00,2,2021/11/06 11:00:00,中正區（基隆市）=,N,,,2021/12/31 18:00:00,Past,55
6196a4ecd083a37aa0dcb1c5,6,,2022-01-01 00:00:00,2022-02-06 00:00:00,2,2022/01/01 11:00:00,中正區（基隆市）=,N,,,2022/02/06 18:00:00,Future,36
6196a4ecd083a37aa0dcb1c6,6,,2021-11-06 00:00:00,2021-12-31 00:00:00,2,2021/11/06 11:00:00,中正區（基隆市）=,N,,,2021/12/31 18:00:00,Past,55
6196a4ecd083a37aa0dcb1c7,6,,2022-01-01 00:00:00,2022-02-06 00:00:00,2,2022/01/01 11:00:00,中正區（基隆市）=,N,,,2022/02/06 18:00:00,Future,36
6196a4edd083a37aa0dcb1d1,7,,2021-12-11 00:00:00,2021-12-11 00:00:00,8,2021/12/11 15:00:00,中正區（基隆市）=,N,,,2021/12/11 16:00:00,Past,0
6196a4eed083a37aa0dcb1d3,7,,2021-12-19 00:00:00,2021-12-19 00:00:00,3,2021/12/19 15:00:00,中正區（基隆市）=,N,,,2021/12/19 16:00:00,Past,0
6196a4eed083a37aa0dcb1d4,7,,2022-01-08 00:00:00,2022-01-08 00:00:00,2,2022/01/08 15:00:00,中正區（基隆市）=,N,,,2022/01/08 16:00:00,Future,0
6196a4efd083a37aa0dcb1dd,6,,2021-11-06 00:00:00,2021-12-26 00:00:00,3,2021/11/06 14:00:00,中正區（基隆市）=,N,,,2021/12/26 17:00:00,Past,50
6196a4f0d083a37aa0dcb1e0,6,,2021-12-12 00:00:00,2021-12-12 00:00:00,3,2021/12/12 15:00:00,中山區（基隆市）=,Y,,,2021/12/12 17:00:00,Past,0
6196a4f0d083a37aa0dcb1e1,6,,2021-12-26 00:00:00,2021-12-26 00:00:00,3,2021/12/26 15:00:00,仁愛區（基隆市）=,Y,,,2021/12/26 17:00:00,Past,0
6196a4f2d083a37aa0dcb1ef,1,,2021-12-31 00:00:00,2021-12-31 00:00:00,0,2021/12/31 20:00:00,里港鄉（屏東縣）=,N,,,2021/12/31 23:59:00,Past,0
619726fbaaa3b6d57faffdf7,6,,2021-10-06 00:00:00,2022-03-27 00:00:00,1,2021/10/06 09:00:00,「Ayo-Ayo！明天應該會更好」移動人權特展,N,,,2022/03/27 17:00:00,Past,172
61974e38aaa3b6d57faffdf8,1,2021/11/19 16:50:37,2021-12-10 00:00:00,2021-12-12 00:00:00,314,2021/12/10 18:00:00,大安森林公園音樂台,N,25.030085999999997,121.53535,2021/12/10 22:00:00,Past,2
61978515d083a37aa0dcb1f5,17,,2021-12-18 00:00:00,2021-12-18 00:00:00,3,2021/12/18 20:00:00,三創生活園區 CLAPPER STUDIO,Y,25.0454246,121.5313973,2021/12/18 22:00:00,Past,0
61978521d083a37aa0dcb1f6,15,,2021-12-10 00:00:00,2021-12-10 00:00:00,1,2021/12/10 09:00:00,內湖t.Hub 211、212會議室,N,25.0774535,121.5749092,2021/12/10 17:00:00,Past,0
619792c6d083a37aa0dcb1fc,6,2021/12/03 11:17:18,2021-11-20 00:00:00,2022-02-07 00:00:00,9,2021/11/20 09:00:00,三樓藝廊,N,25.036756399999998,121.519047,2022/02/07 09:00:00,Past,79
619792c7d083a37aa0dcb1fd,15,,2021-12-25 00:00:00,2021-12-25 00:00:00,3,2021/12/25 16:00:00,大孝門廣場（遇雨移至大孝門廳）　,N,,,2021/12/25 16:00:00,Past,0
619792cdd083a37aa0dcb202,6,,2021-11-24 00:00:00,2021-12-15 00:00:00,0,2021/11/24 08:30:00,國立臺東生活美學館-主展覽場,N,22.755248499999997,121.1510514,2021/12/15 08:30:00,Past,21
61979308d083a37aa0dcb22c,6,,2022-01-01 00:00:00,2022-12-31 00:00:00,2,2022/01/01 09:00:00,1樓史蹟東室,N,25.039697399999998,121.5603729,2022/12/31 09:00:00,Future,364
61979309d083a37aa0dcb22e,6,,2022-01-07 00:00:00,2022-01-16 00:00:00,5,2022/01/07 09:00:00,B1翠亨藝廊,N,25.039697399999998,121.5603729,2022/01/16 09:00:00,Future,9
61979309d083a37aa0dcb22f,6,,2022-01-08 00:00:00,2022-01-16 00:00:00,7,2022/01/08 09:00:00,3樓逸仙藝廊,N,25.039697399999998,121.5603729,2022/01/16 09:00:00,Future,8
61979309d083a37aa0dcb230,6,,2022-01-08 00:00:00,2022-01-16 00:00:00,1,2022/01/08 09:00:00,3樓德明藝廊,N,25.039697399999998,121.5603729,2022/01/16 09:00:00,Future,8
61979309d083a37aa0dcb231,6,,2022-01-19 00:00:00,2022-02-08 00:00:00,6,2022/01/19 09:00:00,B1翠亨藝廊,N,25.039697399999998,121.5603729,2022/02/08 09:00:00,Future,20
61979309d083a37aa0dcb233,6,,2022-01-22 00:00:00,2022-02-06 00:00:00,9,2022/01/22 09:00:00,2樓文華軒及文化藝廊,N,25.039697399999998,121.5603729,2022/02/06 09:00:00,Future,15
61979309d083a37aa0dcb234,6,,2022-01-26 00:00:00,2022-02-13 00:00:00,2,2022/01/26 09:00:00,1樓博愛及文化藝廊,N,25.039697399999998,121.5603729,2022/02/13 09:00:00,Future,18
6197d87ad083a37aa0dcb237,1,,2021-12-19 00:00:00,2021-12-26 00:00:00,0,2021/12/19 19:00:00,中壢藝術館音樂廳,Y,24.958222600000003,121.22756869999999,2021/12/19 21:00:00,Past,7
6197d87ad083a37aa0dcb238,1,,2022-02-15 00:00:00,2022-02-15 00:00:00,0,2022/02/15 19:30:00,國家兩廳院演奏廳,Y,25.03704,121.519256,2022/02/15 21:30:00,Future,0
6197d87ad083a37aa0dcb239,1,,2021-12-29 00:00:00,2021-12-29 00:00:00,8,2021/12/29 19:30:00,國家音樂廳,Y,25.036756399999998,121.519047,2021/12/29 21:00:00,Past,0
6197d87ad083a37aa0dcb23b,1,,2022-01-14 00:00:00,2022-01-14 00:00:00,0,2022/01/14 19:30:00,新北市藝文中心演藝廳,Y,25.026127,121.4722459,2022/01/14 21:30:00,Future,0
6197d87bd083a37aa0dcb23c,2,,2022-03-05 00:00:00,2022-03-06 00:00:00,1,2022/03/05 14:30:00,臺中國家歌劇院大劇院,Y,24.1626492,120.64030279999999,2022/03/05 16:30:00,Future,1
6197d87bd083a37aa0dcb23d,2,,2022-01-14 00:00:00,2022-01-16 00:00:00,1,2022/01/14 19:00:00,濕地｜venue,Y,25.050121,121.52539180000001,2022/01/14 20:30:00,Future,2
6197d87cd083a37aa0dcb243,8,,2021-12-25 00:00:00,2022-01-02 00:00:00,0,2021/12/25 12:00:00,國家電影及視聽文化中心-小影格,Y,25.0570576,121.446101,2021/12/25 13:52:00,Past,8
6197d87cd083a37aa0dcb246,8,,2021-12-18 00:00:00,2021-12-25 00:00:00,0,2021/12/18 14:00:00,國家電影及視聽文化中心-大影格,Y,25.0570576,121.446101,2021/12/18 15:20:00,Past,7
6197d87cd083a37aa0dcb247,8,,2021-12-31 00:00:00,2022-01-16 00:00:00,0,2021/12/31 18:00:00,國家電影及視聽文化中心-大影格,Y,25.0570576,121.446101,2021/12/31 19:21:00,Past,16
6197f645d083a37aa0dcb265,6,,2021-11-01 00:00:00,2021-12-31 00:00:00,0,2021/11/01 08:30:00,新北市立圖書館蘆洲長安分館,N,,,2021/12/31 21:00:00,Past,60
6197f720d083a37aa0dcb27d,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,新北市立圖書館永和分館,N,,,2021/12/31 21:00:00,Past,30
6197f721d083a37aa0dcb27e,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,新北市立圖書館永和分館,N,,,2021/12/31 21:00:00,Past,30
6197f721d083a37aa0dcb27f,6,,2021-12-16 00:00:00,2021-12-31 00:00:00,0,2021/12/16 08:30:00,新北市立圖書館永和分館,N,,,2021/12/31 21:00:00,Past,15
6197f721d083a37aa0dcb280,6,,2021-12-01 00:00:00,2021-12-15 00:00:00,8,2021/12/01 08:30:00,新北市立圖書館永和分館,N,,,2021/12/15 21:00:00,Past,14
6197f731d083a37aa0dcb284,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,新北市立圖書館土城柑林埤圖書閱覽室,N,,,2021/12/31 18:00:00,Past,30
6197f73ad083a37aa0dcb286,19,,2021-09-24 00:00:00,2021-12-24 00:00:00,0,2021/09/24 19:00:00,桃園區（桃園市）=,N,,,2021/12/24 21:00:00,Past,91
6197f73ad083a37aa0dcb287,19,,2021-10-02 00:00:00,2021-12-25 00:00:00,0,2021/10/02 13:00:00,桃園區（桃園市）=,N,,,2021/12/25 17:00:00,Past,84
6197f73ad083a37aa0dcb288,7,,2021-12-04 00:00:00,2021-12-25 00:00:00,1,2021/12/04 14:00:00,新北市立圖書館總館,N,,,2021/12/25 15:00:00,Past,21
6197f73bd083a37aa0dcb289,7,,2021-12-04 00:00:00,2021-12-25 00:00:00,1,2021/12/04 14:00:00,新北市立圖書館總館,N,,,2021/12/25 15:00:00,Past,21
6197f73bd083a37aa0dcb28a,7,,2021-12-05 00:00:00,2021-12-26 00:00:00,1,2021/12/05 14:00:00,新北市立圖書館總館,N,,,2021/12/26 15:30:00,Past,21
6197f73bd083a37aa0dcb28b,19,,2021-11-01 00:00:00,2021-12-27 00:00:00,0,2021/11/01 13:30:00,桃園區（桃園市）=,N,,,2021/12/27 15:30:00,Past,56
6197f73bd083a37aa0dcb28c,7,,2021-12-05 00:00:00,2021-12-26 00:00:00,1,2021/12/05 10:00:00,新北市立圖書館總館,N,,,2021/12/26 11:00:00,Past,21
6197f73bd083a37aa0dcb28d,16,,2021-12-01 00:00:00,2021-12-29 00:00:00,0,2021/12/01 13:00:00,新北市立圖書館總館,N,,,2021/12/29 14:00:00,Past,28
6197f73bd083a37aa0dcb28e,8,,2021-12-11 00:00:00,2021-12-26 00:00:00,8,2021/12/11 15:00:00,新北市立圖書館總館,N,,,2021/12/26 20:00:00,Past,15
6197f73cd083a37aa0dcb290,19,,2021-10-02 00:00:00,2021-12-25 00:00:00,0,2021/10/02 10:30:00,桃園區（桃園市）=,N,,,2021/12/25 12:00:00,Past,84
6197f73ed083a37aa0dcb291,6,,2021-11-03 00:00:00,2021-12-31 00:00:00,5,2021/11/03 09:30:00,桃園市立美術館-橫山書法藝術館,N,,,2021/12/31 17:00:00,Past,58
6197f744d083a37aa0dcb298,6,,2021-12-01 00:00:00,2021-12-29 00:00:00,5,2021/12/01 09:00:00,印 藝文空間 / 咖啡,N,,,2021/12/29 17:30:00,Past,28
6197f747d083a37aa0dcb2a0,13,,2021-12-11 00:00:00,2021-12-11 00:00:00,5,2021/12/11 09:10:00,虎山藝術館,N,23.917973899999996,120.67748119999999,2021/12/11 11:00:00,Past,0
6197f747d083a37aa0dcb2a1,15,,2021-12-11 00:00:00,2021-12-11 00:00:00,2,2021/12/11 08:00:00,虎山藝術館,N,23.917973899999996,120.67748119999999,2021/12/11 14:00:00,Past,0
6197f748d083a37aa0dcb2a2,6,,2021-10-15 00:00:00,2021-12-31 00:00:00,1,2021/10/15 08:00:00,信義區（基隆市）=,N,,,2021/12/31 21:00:00,Past,77
6197f748d083a37aa0dcb2a3,6,,2022-01-01 00:00:00,2022-01-14 00:00:00,4,2022/01/01 08:00:00,信義區（基隆市）=,N,,,2022/01/14 21:00:00,Future,13
6197f748d083a37aa0dcb2a5,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,4,2021/01/01 09:00:00,基隆市史蹟館,N,,,2021/12/31 17:00:00,Past,364
6197f748d083a37aa0dcb2a6,6,,2021-11-21 00:00:00,2021-12-31 00:00:00,5,2021/11/21 08:00:00,苑裡濱海藝文中心,N,24.455054,120.6449196,2021/12/31 17:00:00,Past,40
6197f749d083a37aa0dcb2a9,6,,2021-11-17 00:00:00,2021-12-09 00:00:00,2,2021/11/17 10:00:00,國立臺灣海洋大學,N,,,2021/12/09 16:00:00,Past,22
6197f749d083a37aa0dcb2aa,6,,2021-12-22 00:00:00,2021-12-22 00:00:00,2,2021/12/22 10:00:00,國立臺灣海洋大學,N,,,2021/12/22 16:00:00,Past,0
6197f749d083a37aa0dcb2ab,6,,2022-01-01 00:00:00,2022-01-20 00:00:00,4,2022/01/01 10:00:00,國立臺灣海洋大學,N,,,2022/01/20 16:00:00,Future,19
6197f749d083a37aa0dcb2ac,1,,2021-12-15 00:00:00,2021-12-15 00:00:00,3,2021/12/15 19:00:00,國立臺灣海洋大學,N,,,2021/12/15 21:00:00,Past,0
6197f749d083a37aa0dcb2ae,19,,2022-01-03 00:00:00,2022-01-31 00:00:00,0,2022/01/03 13:30:00,桃園區（桃園市）=,N,,,2022/01/31 15:30:00,Future,28
6197f74ad083a37aa0dcb2b3,13,,2021-11-12 00:00:00,2021-12-31 00:00:00,3,2021/11/12 08:00:00,龍崎區（臺南市）=,N,,,2021/12/31 12:00:00,Past,49
6197f74ad083a37aa0dcb2b4,13,,2022-01-01 00:00:00,2022-01-10 00:00:00,5,2022/01/01 08:00:00,龍崎區（臺南市）=,N,,,2022/01/10 12:00:00,Future,9
6197f74ad083a37aa0dcb2b5,19,,2021-12-11 00:00:00,2021-12-11 00:00:00,0,2021/12/11 09:00:00,造橋鄉（苗栗縣）=,N,,,2021/12/11 11:00:00,Past,0
6197f74ad083a37aa0dcb2b6,7,,2021-12-12 00:00:00,2021-12-19 00:00:00,3,2021/12/12 10:00:00,造橋鄉（苗栗縣）=,N,,,2021/12/19 11:00:00,Past,7
6197f74bd083a37aa0dcb2ba,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館大雅分館,N,,,2021/12/31 21:00:00,Past,30
6197f74bd083a37aa0dcb2bb,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館大雅分館,N,,,2021/12/31 21:00:00,Past,30
6197f74bd083a37aa0dcb2bc,8,,2021-12-05 00:00:00,2021-12-19 00:00:00,0,2021/12/05 10:00:00,臺中市立圖書館中區分館,N,,,2021/12/19 12:00:00,Past,14
6197f74bd083a37aa0dcb2be,7,,2021-12-03 00:00:00,2021-12-17 00:00:00,1,2021/12/03 19:00:00,臺中市立圖書館大雅分館,N,,,2021/12/17 21:00:00,Past,14
6197f74bd083a37aa0dcb2bf,7,,2021-12-02 00:00:00,2021-12-30 00:00:00,0,2021/12/02 10:00:00,臺中市立圖書館大雅分館,N,,,2021/12/30 11:00:00,Past,28
6197f74cd083a37aa0dcb2c0,7,,2021-12-01 00:00:00,2021-12-29 00:00:00,0,2021/12/01 10:00:00,臺中市立圖書館大雅分館,N,,,2021/12/29 11:00:00,Past,28
6197f74cd083a37aa0dcb2c2,7,,2021-12-09 00:00:00,2021-12-09 00:00:00,2,2021/12/09 10:00:00,臺中市立圖書館大雅分館,N,,,2021/12/09 11:30:00,Past,0
6197f74cd083a37aa0dcb2c3,7,,2021-12-04 00:00:00,2021-12-25 00:00:00,0,2021/12/04 10:00:00,臺中市立圖書館大雅分館,N,,,2021/12/25 11:00:00,Past,21
6197f74cd083a37aa0dcb2c4,7,,2021-12-12 00:00:00,2021-12-12 00:00:00,0,2021/12/12 14:00:00,臺中市立圖書館大雅分館,N,,,2021/12/12 15:30:00,Past,0
6197f74cd083a37aa0dcb2c5,6,,2021-09-18 00:00:00,2021-12-31 00:00:00,2,2021/09/18 11:00:00,臺南老爺行旅,N,,,2021/12/31 21:00:00,Past,104
6197f74cd083a37aa0dcb2c6,6,,2022-01-01 00:00:00,2022-03-06 00:00:00,1,2022/01/01 11:00:00,臺南老爺行旅,N,,,2022/03/06 21:00:00,Future,64
6197f74dd083a37aa0dcb2c8,16,,2021-11-04 00:00:00,2021-12-31 00:00:00,0,2021/11/04 11:00:00,新光三越臺南西門店,N,,,2021/12/31 20:00:00,Past,57
6197f74dd083a37aa0dcb2c9,16,,2022-01-01 00:00:00,2022-01-02 00:00:00,0,2022/01/01 11:00:00,新光三越臺南西門店,N,,,2022/01/02 20:00:00,Future,1
6197f74fd083a37aa0dcb2db,6,,2021-11-13 00:00:00,2021-12-30 00:00:00,2,2021/11/13 09:00:00,台灣戲劇館,N,,,2021/12/30 17:00:00,Past,47
6197f74fd083a37aa0dcb2dc,6,,2022-01-01 00:00:00,2022-11-13 00:00:00,6,2022/01/01 09:00:00,台灣戲劇館,N,,,2022/11/13 17:00:00,Future,316
6197f74fd083a37aa0dcb2dd,6,,2021-11-13 00:00:00,2021-12-30 00:00:00,2,2021/11/13 09:00:00,台灣戲劇館,N,,,2021/12/30 17:00:00,Past,47
6198902eaaa30a40f1201471,6,,2021-11-20 00:00:00,2021-12-12 00:00:00,2,2021/11/20 11:00:00,國家人權博物館白色恐怖景美紀念園區,N,,,2021/12/12 16:30:00,Past,22
6198d28bd083a37aa0dcb2e3,2,,2022-04-09 00:00:00,2022-04-09 00:00:00,0,2022/04/09 00:00:00,桃園展演中心,N,25.043631299999998,121.5600159,2022/04/09 00:00:00,Future,0
6198d28cd083a37aa0dcb2e6,15,,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2021/12/22 00:00:00,桃園展演中心,N,25.043631299999998,121.5600159,2021/12/22 00:00:00,Past,0
6198d28fd083a37aa0dcb2e8,2,,2021-12-12 00:00:00,2021-12-12 00:00:00,2,2021/12/12 00:00:00,桃園展演中心,N,25.043631299999998,121.5600159,2021/12/12 00:00:00,Past,0
6198d692d083a37aa0dcb2e9,17,,2021-12-17 00:00:00,2021-12-17 00:00:00,3,2021/12/17 20:00:00,河岸留言西門紅樓展演館,Y,25.0421875,121.50613229999999,,Past,0
6198d6a0d083a37aa0dcb2ea,15,,2021-12-12 00:00:00,2021-12-12 00:00:00,0,2021/12/12 14:00:00,台北設計建材中心,N,25.0596691,121.5784656,2021/12/12 17:00:00,Past,0
619947dad083a37aa0dcb2ed,6,,2021-11-27 00:00:00,2021-12-25 00:00:00,0,2021/11/27 09:00:00,田中鎮（彰化縣）=,Y,,,2021/12/25 17:30:00,Past,28
619947dad083a37aa0dcb2f0,1,2021/11/30 18:14:28,2021-12-11 00:00:00,2021-12-11 00:00:00,4,2021/12/11 14:00:00,彰化縣員林演藝廳,N,,,2021/12/11 16:00:00,Past,0
619947dbd083a37aa0dcb2f1,2,2021/11/30 18:16:42,2021-12-18 00:00:00,2021-12-18 00:00:00,4,2021/12/18 14:30:00,彰化縣員林演藝廳,N,,,2021/12/18 17:00:00,Past,0
619947dbd083a37aa0dcb2f2,3,2021/11/30 18:10:55,2021-12-31 00:00:00,2021-12-31 00:00:00,6,2021/12/31 14:30:00,彰化縣員林演藝廳,N,,,2021/12/31 16:00:00,Past,0
619947dbd083a37aa0dcb2f3,6,,2021-11-30 00:00:00,2021-12-19 00:00:00,0,2021/11/30 09:00:00,彰化縣立美術館,N,,,2021/12/19 17:00:00,Past,19
619947dbd083a37aa0dcb2f5,6,,2021-11-30 00:00:00,2021-12-19 00:00:00,0,2021/11/30 09:00:00,彰化縣立美術館,N,,,2021/12/19 17:00:00,Past,19
619947dbd083a37aa0dcb2f6,6,,2021-12-21 00:00:00,2021-12-31 00:00:00,4,2021/12/21 09:00:00,彰化縣立美術館,N,,,2021/12/31 17:00:00,Past,10
619947dbd083a37aa0dcb2f7,6,,2022-01-01 00:00:00,2022-01-02 00:00:00,0,2022/01/01 09:00:00,彰化縣立美術館,N,,,2022/01/02 17:00:00,Future,1
619947dcd083a37aa0dcb2fd,6,,2021-12-03 00:00:00,2021-12-21 00:00:00,3,2021/12/03 09:00:00,虎山藝術館,N,23.917973899999996,120.67748119999999,2021/12/21 17:00:00,Past,18
619947dcd083a37aa0dcb2fe,6,,2021-12-24 00:00:00,2021-12-31 00:00:00,5,2021/12/24 09:00:00,虎山藝術館,N,23.917973899999996,120.67748119999999,2021/12/31 17:00:00,Past,7
619947dcd083a37aa0dcb2ff,6,,2022-01-01 00:00:00,2022-01-05 00:00:00,5,2022/01/01 09:00:00,虎山藝術館,N,23.917973899999996,120.67748119999999,2022/01/05 17:00:00,Future,4
619947ddd083a37aa0dcb300,6,,2021-12-03 00:00:00,2021-12-31 00:00:00,3,2021/12/03 09:00:00,南投縣藝術家資料館,N,23.9095346,120.6846092,2021/12/31 17:00:00,Past,28
619947ddd083a37aa0dcb301,6,,2022-01-01 00:00:00,2022-01-05 00:00:00,5,2022/01/01 09:00:00,南投縣藝術家資料館,N,23.9095346,120.6846092,2022/01/05 17:00:00,Future,4
619947ddd083a37aa0dcb303,6,,2021-12-04 00:00:00,2021-12-31 00:00:00,3,2021/12/04 09:00:00,南投縣政府文化局,N,23.908225,120.68155900000001,2021/12/31 17:00:00,Past,27
